40109,583705,22
9461,715212,17
53,267,24
20374,1516568,20
4861,218,25
31,476,24
30316,1832919,6
4179,234577,7
7,33,6
4902,114759,0
20615,2240388,25
828,38756,0
2772,101,28
19610,2122731,22
41572,2552227,27
8605,583618,16
26175,2785187,20
6994,168,29
29129,3048462,17
6197,276605,22
1060,49742,15
45589,3688519,11
33835,1718519,14
4830,271083,24
35,142,25
41891,3787417,24
9674,746641,25
4912,277250,26
2849,142988,12
24716,2649193,24
2521,125331,17
28002,2946807,25
2734,138793,11
3401,66126,20
19,261,9
4834,271207,0
10115,808921,22
20,270,26
15159,1563584,14
26747,998139,22
25813,1290045,18
30460,1832936,9
1337,66154,23
13926,583083,20
25259,2693949,8
8033,490529,29
26010,979546,23
40232,2112332,24
6019,143300,25
25733,2739998,17
4944,278981,23
39370,2297590,18
4806,206,26
5239,270029,4
24409,955561,23
4885,6835,0
40596,2706141,0
13016,1248364,28
6698,349105,26
32630,3306557,21
4937,278805,16
8749,606285,17
21528,2240517,20
36043,3506369,25
41333,1875758,28
2804,142989,22
31309,3203424,18
22296,2412146,21
11498,1035305,28
21151,2299763,10
20393,226349,6
38664,3669609,2
4932,278480,23
12,128,22
24963,2669123,26
29770,3103502,24
19063,2057153,24
28453,2990350,20
2897,141450,20
39430,3717227,11
2804,142984,28
6936,357399,22
34089,3394845,22
4806,187080,21
4961,279798,26
40247,694082,25
20363,1516564,26
3665,201312,17
34028,3394832,23
21472,1136074,23
36701,3567673,27
16598,1783728,19
43138,3208581,29
4968,280142,10
44497,3506400,29
33740,3371285,22
26370,2802553,15
8815,613732,7
44106,3361783,13
666,33492,21
37347,3405331,19
30,464,12
2695,136447,9
1367,67442,21
32936,1590387,21
21614,2340681,15
419,20838,22
17,182,23
4870,269792,15
28190,2965387,14
13922,1387293,19
24677,1160070,26
35,583,22
2811,143305,21
4937,278786,15
2425,121388,23
27869,1892445,13
11527,1040275,13
41386,2412223,21
10036,796095,21
2815,128463,24
18653,1985939,27
25606,487274,9
32270,1302501,21
4874,187095,27
4874,67458,17
37579,3620272,18
7271,392527,25
32673,3310873,23
2736,137592,15
10795,927410,17
12074,1118355,0
43854,3826254,8
6994,359108,26
4950,208850,26
26658,1771048,28
20880,2271938,2
31,156,22
8679,598023,19
38585,3669382,28
33151,1590411,16
4834,271247,4
45603,2467891,13
12761,1207078,25
324,15257,22
22635,2453952,4
28690,3010019,29
25604,2730318,15
38,609,13
4969,125340,26
31831,2669638,20
33168,664629,25
32884,3327654,21
20886,2272538,23
40250,694084,20
26970,1379320,22
14,152,16
4939,269758,21
2705,130149,17
4848,269379,26
4830,271089,6
2894,130173,19
99,3324,15
14112,1410182,26
1246,61825,24
23,299,29
4809,269393,19
14,156,22
16944,1776505,3
4835,271261,28
2832,144297,27
25671,2694418,19
2294,114792,25
44897,3518405,25
6208,272329,9
17168,1725897,13
42700,3813258,21
43637,2665106,26
13720,1359082,29
3109,160132,18
2687,136471,16
38615,3652942,23
32563,487317,27
9791,762960,9
21994,2385382,19
23761,2554081,19
13265,1288239,24
4981,269771,19
41713,283126,9
29078,2993719,17
8906,626498,16
33052,3337981,23
14348,1438920,11
46,579,17
19719,1770998,27
323,15217,23
10042,797304,12
4813,269668,20
21018,1456934,19
2176,108603,28
36652,2018548,26
2687,136447,9
31570,3223464,10
4975,278797,17
102,3545,20
32445,2687806,0
13756,1136034,21
34367,3422615,0
2399,47667,27
1107,54572,17
2890,143770,27
11318,664509,23
13865,1378529,25
22417,2433325,25
8874,622533,19
19603,2121752,22
4974,269160,21
27708,2927830,24
31303,3202915,3
19165,2069634,12
1356,67202,15
14,136,26
35,157,25
34,569,26
7746,466292,23
25881,2197426,18
21706,2349532,13
39341,2467879,21
13240,1284295,19
4848,272329,9
7558,438046,11
4981,281132,26
26654,305225,22
2683,136170,8
10106,807884,24
444,21978,25
39191,2467826,24
5507,303209,12
13447,583065,21
41713,2811471,28
17,173,26
18227,1590321,19
28889,3028138,23
2197,110113,23
25446,2715461,19
41885,3786818,18
2772,141455,26
6208,269783,11
4939,231,25
40564,2598793,13
36952,3579115,26
6195,348041,15
4950,125334,29
33400,664673,23
666,33602,17
4819,269947,25
34630,3377793,12
33830,3387870,18
6208,269273,25
19418,226281,13
4937,271220,19
2318,116040,14
2897,147506,25
18030,1951035,21
2318,3512,28
9235,680287,25
35934,2754005,15
4919,6845,17
4934,278540,23
11785,1076272,7
867,38765,25
38543,3652922,25
1155,55934,28
4833,271078,24
3781,212208,21
6444,348754,10
1376,68218,0
13298,1293828,23
41357,2453693,14
41792,2924690,24
25325,2701474,23
11784,1076358,22
4974,280802,19
38087,3645382,23
1367,67455,19
12388,1157510,26
6194,278834,24
2690,85,27
40493,3340744,26
25069,2301640,22
4968,241,11
3477,187130,29
20932,2277256,19
41764,998243,17
40723,1035401,27
2318,115995,20
4809,208,29
39352,3708387,24
26361,2801590,23
24,312,19
14,155,29
444,22008,29
6189,279228,15
21914,2350719,25
22456,2437480,22
5656,328558,27
43895,3826380,4
45624,2945065,4
22837,2471169,20
2815,138793,11
45669,3844567,23
30449,1875730,23
5337,303173,24
7119,366305,21
37,600,25
16833,1812311,21
41836,2966836,19
16319,1602090,1
37511,1290143,25
1337,66130,22
16693,1776481,6
12359,1153541,18
39880,3743708,25
40,586,7
35220,3475872,20
39401,3713977,25
7810,476850,28
19569,1590329,18
2804,130163,18
27612,2240563,15
10441,866497,14
37,585,18
1337,66164,20
4861,269791,23
42403,995735,21
4896,276430,23
33102,3342015,16
18365,1988575,17
45551,837727,15
10132,811618,22
2196,110054,19
1017,49734,28
4871,208836,25
4834,271242,26
14131,1412871,13
4871,125321,20
33728,3372880,27
28287,2975271,22
36844,3567860,21
2799,136564,24
13515,1328203,14
19872,2159296,17
13530,1330737,14
8947,632047,10
4804,269129,21
444,21981,25
35748,2706120,21
2687,136450,22
4954,279662,25
38799,3679098,21
23749,2552493,24
21444,2327093,27
15702,1457203,19
32349,2687795,14
26466,2812822,23
5568,321350,22
107,3959,8
19475,1921991,18
4467,253421,15
4812,269657,22
18934,2040636,20
6202,125354,24
37,345,13
2897,143773,27
45817,3735936,21
20669,1625751,25
15357,1160057,25
2194,109996,25
18383,1990755,14
8544,579493,23
30466,1875731,14
27206,1771090,24
2318,116050,26
9324,694115,17
7963,490514,22
4816,269372,3
20427,1516576,27
15538,1626707,26
26,35,21
35798,3518117,27
22307,1875660,22
1978,98427,24
2318,116039,16
19703,2135187,23
29144,1517272,11
20857,2269175,16
40274,2463271,26
16688,1725852,4
24190,1819474,28
19494,2104324,24
29881,3112175,5
19916,2112234,24
4950,279437,15
36054,3506374,19
27243,1819482,26
35617,2753957,17
6204,181764,10
52,800,24
24116,2552161,29
1121,54916,23
23221,2501995,0
32800,487346,28
14505,1461712,22
36594,305257,28
43991,2541313,21
40,346,15
6191,125346,22
19105,2018499,19
6191,76164,19
2428,47676,28
14220,194268,5
8790,583676,20
12595,1184078,11
8410,558072,26
2772,138422,16
4815,187084,22
4918,208843,2
25750,2741280,24
26466,776421,17
26606,1379294,15
3401,181732,29
25853,2327291,19
31711,3234958,0
5851,341349,22
9372,702204,3
4,7,23
6703,7,23
23587,2240530,24
41721,3784143,6
6200,66180,26
17509,1892177,24
13317,1296951,1
2638,133719,18
40486,3340737,24
32366,3281514,19
6696,1495,25
16832,1812237,14
14675,583142,21
6698,583,22
41714,998215,22
1164,54588,25
1544,76142,29
36872,2115571,27
29122,3022688,21
40493,664711,24
45003,305349,24
17382,1876910,18
42784,1136245,24
4896,271087,22
797,38344,19
4975,280824,17
39248,2945041,8
25483,2718810,8
12392,1157883,7
8944,631608,19
16679,1793732,23
2705,137583,19
26069,2265357,19
25294,2649255,25
20230,1516531,28
22635,2453926,19
36948,2782994,22
2804,142986,11
24951,664558,11
4961,272311,23
60,1546,25
29211,3022697,10
2793,103,26
4910,277192,0
11863,1086696,18
3554,195253,20
6198,3567,27
44425,3832143,13
21034,2287613,22
2728,138299,19
16432,1718468,15
17679,1849855,12
4816,269226,24
33602,3369230,20
4912,76144,18
33551,3369948,25
32241,3271785,12
2690,128441,27
6191,348018,25
32352,46670,0
27778,1379374,19
36025,3530635,10
22482,2440337,16
9811,765716,20
26656,2835443,22
8878,622822,25
33980,3394828,27
41853,3015979,19
26451,2811560,13
45602,3843772,16
16484,1725829,13
28116,2957279,29
33023,2777638,25
30532,1832946,19
5857,341966,21
8735,583656,21
42604,3812209,17
4816,269826,24
2708,137651,11
12509,1172218,12
29,376,14
37593,3621005,15
14834,1514099,21
17807,1926984,27
43557,2327437,26
6699,818,22
42389,1989368,15
2691,136443,12
38577,3669042,20
26354,2327331,26
50,180,21
6194,273844,24
2892,20089,26
6208,269074,15
37294,1290086,18
20102,2112270,24
32504,3294698,8
2420,47674,16
36369,1290080,6
35534,1074001,3
20865,2270327,16
2252,113076,19
4902,271214,15
38546,3667971,14
22106,2350733,15
8607,583620,0
21543,2335444,18
4812,269659,12
45638,2297708,18
12338,837612,0
4945,269806,18
34071,1718595,12
4806,269230,18
26968,1379319,24
40602,1035383,25
37457,1922146,23
1142,54582,26
4975,276595,27
28608,2993667,21
9812,765895,28
17357,1873441,14
21278,1875654,19
6196,348016,23
3482,187293,16
36957,2782995,22
16602,1784469,22
28178,2963960,28
4812,269629,25
37364,3405336,28
11397,1020537,27
10301,840663,25
4939,278843,25
4802,269027,18
8348,547811,5
886,38773,9
2894,143297,22
4932,133729,5
45221,3405396,25
25293,2697822,10
18952,1625719,25
26894,1379314,23
32711,3153687,0
15982,1516362,20
19043,1819448,20
41818,2924694,20
38628,3667979,29
41303,1625869,16
16,12,28
2846,66125,27
4812,269666,28
21741,1160064,28
32952,487371,21
4804,269131,23
4952,272308,22
12162,1128334,15
4955,279684,11
10634,899082,16
29394,3069358,19
4974,278828,23
20650,2244512,23
2787,140189,22
7661,453466,24
39606,3730232,7
37998,3641672,12
59,374,27
4934,277497,15
2832,144294,15
2734,138788,20
14,164,25
2318,115996,12
17408,1799317,4
14755,1502280,19
4871,274782,17
4912,271091,4
4918,125327,18
10058,799721,10
36026,2754024,24
8069,510762,10
26805,2851477,29
35937,2754006,20
12043,1114222,12
8688,599497,24
12070,1109801,26
11277,1002952,6
43236,3259920,24
29,368,5
21743,2354223,26
17322,1869264,21
17143,1849808,23
4816,269738,22
41,602,10
33645,472350,10
42261,583174,16
40102,490582,22
39508,2297632,24
27885,672571,24
6337,348465,15
25755,2694439,22
35004,595362,0
37289,3596924,14
2725,138432,26
37,480,28
4308,244329,15
30695,3158198,20
0,0,0
2706,137615,0
7,40,1
2310,115460,19
40535,2598780,21
44952,3536494,19
32744,3317083,20
14851,583154,20
33666,3369251,19
43393,2951017,28
6619,38777,25
4955,279664,14
2318,116049,0
4937,272254,27
10152,487189,28
10708,911997,24
6447,143848,17
28920,3022660,19
26293,2796674,3
4974,280795,24
4918,277500,29
10,70,25
53,1486,25
18990,2048163,10
1278,63474,20
4815,269765,22
4974,269814,28
6045,320205,13
26546,2822466,27
36427,2782986,21
27823,664578,21
37465,3405369,17
39143,2467804,14
16945,1799305,0
6204,277248,21
28549,2998881,12
4969,280167,29
1075,49745,21
36601,3559465,27
4910,125325,29
9890,694034,20
23111,998013,1
19497,226287,7
45058,305358,16
4918,227,29
7984,498211,4
8396,555944,15
24029,2586099,26
3484,187780,13
27655,672546,18
15319,1590402,14
36895,3567868,24
41015,1849933,26
36250,3536476,4
29371,2917914,13
4937,269929,20
18186,1967804,24
4937,271095,18
410,20049,27
8168,520370,25
16810,1457263,18
24188,2601110,15
4902,276585,25
40073,3756010,17
4804,205,29
6197,278805,16
16468,1766696,22
26792,2811449,25
18491,2002229,27
21968,2382246,26
6194,144984,19
11908,1094365,11
31887,2669651,23
6202,269417,28
26070,2775782,15
12,135,17
7840,480182,28
59,1494,25
2738,138854,17
12466,1076279,16
6696,376,14
21778,2358733,24
4910,273821,12
25939,2762217,17
11569,1045949,5
6785,352380,27
38659,1076407,4
2222,111063,18
21970,2382637,25
2752,136558,7
4802,269023,28
13466,1320399,23
16416,1758864,7
10508,878112,24
8524,576756,21
4819,269929,20
33390,3340701,27
8897,625113,19
15723,1655459,11
18282,1978788,21
22238,2413181,23
15999,472278,6
4918,277522,7
11878,995599,19
4955,279678,24
15817,1602030,0
31411,3208542,15
4934,268924,8
40514,1590502,20
37481,1922155,28
824,40113,20
7430,418913,27
14175,583108,17
4952,279477,10
21201,2301589,8
41715,998216,18
19190,1875642,28
17700,995635,24
24683,2645879,22
6194,269264,13
20,152,16
10811,930052,26
7775,471482,23
26546,2822453,20
42839,3815946,19
6040,142597,25
9905,776610,24
4932,273824,24
59,605,25
30495,3148174,16
7055,310757,27
868,38766,6
26828,2853989,22
32903,3328755,23
32598,2541225,18
16646,1789813,28
32847,3325019,26
388,18736,24
16392,1755746,11
802,38721,3
20053,2182440,2
12962,1240810,25
119,4708,28
62,134,27
31,470,24
42552,2735653,12
2734,138802,19
28722,3012243,21
13996,1397088,15
5320,302907,25
33475,3361759,7
35846,2706131,16
17258,979508,19
6194,280142,10
44248,3408466,21
12275,818489,10
17563,1898670,16
33434,3361749,16
6444,143847,0
6473,47690,18
20,277,24
14476,1456601,9
8602,588286,14
9098,658078,25
2581,130139,17
26376,776412,19
1544,76124,26
33856,3390160,8
13633,1346514,23
502,26460,18
44554,3506430,29
1270,6803,17
11772,1074270,15
34241,979571,13
837,38758,27
39300,3702360,5
6699,295,13
10930,949458,1
13,51,17
409,77,28
42345,1725957,17
15078,1548413,20
2804,136566,19
45241,3405400,22
38522,1076379,14
4982,247,27
4819,3528,26
323,15180,12
19625,1302466,16
33592,3369226,21
1101,54062,24
26405,2806043,26
10107,808127,21
14,159,24
42768,2993741,22
32436,46688,8
4799,268928,26
10969,955508,17
33432,664680,25
13683,1353759,19
13239,1076284,16
16403,1595207,12
8670,583633,22
17666,1849854,25
41177,1516595,23
30946,3179900,8
38642,3667984,29
22012,2387434,23
12800,1213791,25
6152,270036,23
45614,2945063,23
1337,66167,14
36814,3567856,20
2793,140190,27
6591,54918,18
27542,1379357,2
45867,3735948,28
6199,268948,21
4874,268917,21
37433,3601056,20
33724,472369,23
4896,276442,22
23582,2531986,10
2582,20058,26
4804,269137,14
4950,273830,14
42425,1989383,14
4955,276589,20
4982,269944,28
2085,104683,21
2818,141439,25
1148,54917,18
46,1140,23
13133,1266787,25
25095,2636796,22
25387,2649267,16
38250,3655401,2
8417,559158,0
31,473,25
15399,1603651,3
4975,66169,24
19252,2063500,24
9088,656165,13
25249,2692633,26
17,180,21
4961,279790,22
11944,1099246,24
22479,2439791,26
4910,76143,19
14183,1379231,17
4835,125315,26
30759,3162908,8
42384,1989364,14
4934,269756,25
8816,583683,6
4848,272304,29
12951,1239387,9
19854,2156628,3
62,484,27
6697,349102,25
17274,1725910,16
2705,137568,11
39144,3696571,22
9914,777232,4
27646,672545,25
30458,3146383,20
2727,138416,22
27082,2876938,3
26666,283095,15
1213,58381,28
16416,1758847,19
44582,2869903,11
12923,1234952,18
2771,141413,25
36228,2265373,1
39515,3153765,22
28840,3022651,22
28622,3005059,0
39288,3705729,18
8466,566793,13
36000,3506357,29
13372,1305464,12
26418,2807377,18
35865,979581,23
20905,2274220,15
45003,3572165,25
4514,256293,14
2804,141432,24
6,15,16
8152,518547,28
22454,2437311,29
2787,142306,22
13359,1302447,17
3477,21974,17
11685,1063347,21
4803,6815,8
4945,110104,19
11463,1030285,18
37323,3405324,13
16878,1776494,8
5333,303955,24
31811,3244199,15
16710,1797164,24
1989,98484,22
2197,194,20
4847,216,28
11144,984043,0
16219,1732174,24
6,10,22
32065,3262080,0
14,158,26
1345,80,18
43244,3259921,24
4848,271207,0
13876,1380663,29
33744,3372883,25
19163,2063492,24
40905,1625852,27
6191,278996,26
40835,3770628,29
34718,1922061,26
9590,732201,15
4982,281141,25
35334,1073974,17
36800,3572135,24
43914,3826387,9
27309,1892396,22
7175,376449,22
23482,2530872,15
2793,141428,17
37,19,7
145,186,23
18344,1985924,22
4861,273830,14
45253,3621760,24
27454,672528,24
8270,535351,10
44000,487410,25
37739,1160102,23
18771,995712,17
34059,3394837,16
26299,283072,15
23677,2546988,23
28122,2957906,17
9023,644075,21
23,309,14
17725,1849859,27
452,23531,0
12077,1118695,15
1225,59398,24
827,38755,12
25879,2755158,25
4910,277200,29
38,158,26
6196,348053,25
7858,483498,27
2687,136442,10
4870,133720,14
19989,1516472,22
22104,2399227,10
26674,2837524,0
16685,1794471,4
17470,1887306,18
6208,272282,27
26493,2816058,25
16558,1778742,18
41,21,22
40,159,24
21398,2323988,16
1626,80841,22
28902,3029153,26
15394,1602763,21
19950,2170124,17
40493,2918029,10
2705,137567,13
44131,3369267,21
1544,76158,17
41369,2951003,29
13,147,27
4477,254300,23
12724,1201120,27
2787,142317,26
21466,2301621,23
39508,3153762,19
18299,1980659,24
33449,3361752,3
2725,138419,1
8461,566171,25
31958,1290065,0
31435,3208549,29
27171,979549,17
6695,177,26
4849,272283,26
6199,277245,16
2795,136790,27
40363,3567870,22
10654,902674,14
32276,2687780,18
4812,269644,21
28,353,28
10089,805361,20
44507,3506407,18
2870,138437,20
44048,2541326,18
24744,776352,18
45632,3724985,18
4918,277505,22
4835,21988,25
20278,2206345,3
41803,2240602,24
56,1486,25
2831,138325,18
2706,137592,15
40498,2777711,13
17447,1884696,26
33632,1290068,21
2832,140202,21
4955,125337,29
21944,2379293,23
54,332,25
4861,273844,24
24,322,28
32410,1302527,11
16009,1702482,20
26039,2197441,12
26483,2327348,18
41831,1892476,5
27479,2910588,26
50,1479,25
2818,113,22
6698,164,25
2657,134422,14
2725,136555,23
6704,6,23
16524,1773904,17
33778,1718509,11
51,282,6
37379,3606671,17
13991,1396414,0
40997,2467880,24
20237,2112297,27
444,22036,28
14817,1512168,11
40514,2918034,19
11542,1042219,21
2687,136464,24
3736,208859,27
2294,114766,19
22514,2443843,17
4861,133719,18
4812,269625,21
27509,2912737,17
45085,2783012,25
17778,1923739,21
61,182,23
28631,2950924,9
12311,1146484,7
14483,1457895,11
17766,1875639,17
4799,268952,29
14052,1404262,12
17469,997988,17
7492,428886,17
1210,57851,25
20855,2268926,20
12413,1160053,27
4969,280161,26
6440,136582,7
2815,138434,14
35535,2115522,23
20568,2234297,27
5612,324757,21
4997,282467,23
3484,187700,24
4804,269162,13
44128,3371290,20
37265,3593782,22
25323,2649257,21
15269,1582943,6
38473,3665145,28
36,130,23
16786,1725861,20
6194,277240,23
24081,776349,8
11912,1094862,27
18315,1982809,10
18995,2048772,12
2897,142993,23
6040,121,28
826,40220,17
4950,235,20
17033,1836792,25
2890,136575,18
39357,2297587,25
3477,144934,15
4910,277176,25
19942,2168784,16
1155,55930,28
51,1482,15
2894,128471,15
29995,955659,21
5730,320171,17
2431,121821,26
4812,269621,0
21644,1456977,18
20641,1625747,21
2738,137593,18
21762,2356434,24
41782,2811477,23
102,3561,25
42,812,27
43123,3208575,24
25253,2649253,6
38587,3669485,12
14854,1516905,16
44918,3004893,4
25270,2695403,23
10296,840104,23
21714,2350610,25
32985,2777633,26
26699,1073924,18
39131,3695395,17
10685,907767,18
2176,108558,22
3294,176235,20
39440,3718222,25
14754,1502168,21
18361,1985926,24
20867,2270440,27
39511,2297634,9
41693,3784006,28
10018,793264,27
2705,137570,26
45287,1160118,24
6953,305206,27
32627,3306242,26
323,15176,23
31366,3207251,26
40215,3621737,25
14374,583122,16
2804,142981,22
24137,2591931,26
29771,837653,23
2832,143324,24
18425,1995880,11
39763,3735879,27
45124,2783016,18
1337,66177,24
2521,125312,20
39308,2945048,25
4912,271216,14
3890,220703,26
4961,144974,18
45527,3669654,7
38205,3653564,21
14779,1506311,16
2582,130159,20
25,261,9
40041,3752017,24
4981,208860,19
35349,3294518,18
4799,268948,21
30377,3138838,14
2832,66490,16
12336,1136020,21
38224,837669,18
24690,2646861,24
40155,583711,24
2772,137596,17
28710,3011326,21
18011,995648,23
2197,21967,24
40633,1109826,24
45437,3842397,0
432,6797,0
5251,270031,18
5232,298018,16
14378,1441862,21
36677,305283,23
2897,118,19
8315,543025,24
33378,2917986,15
13099,1261696,20
4819,269936,12
36563,3555847,20
4819,269955,25
4927,278122,14
4863,274057,24
4447,251636,16
4546,257840,20
4954,277228,24
43853,3826241,6
7338,403336,22
2901,143329,25
37564,1290150,11
6197,187124,15
25007,1875678,28
4947,234,26
2846,144939,25
4961,272263,27
4808,269325,28
2890,142991,16
2521,125327,18
15237,1577185,11
887,38774,27
27869,2924666,18
1544,76163,24
4816,211,29
37010,2783003,10
34331,3420148,21
38265,3655908,13
25975,776379,15
6040,142996,20
1544,76121,27
28049,1290056,14
40455,46785,10
31303,3202877,26
25862,2753294,5
6019,137615,0
40,20,28
13335,1299556,16
24690,2646907,9
41842,2966840,15
31261,1819517,20
11056,969157,17
11611,1052447,14
26035,283056,11
20299,1718477,15
39676,3153814,22
22344,2425536,20
2894,137612,8
6191,279210,23
1337,66168,14
6,11,27
23870,2567499,28
18491,2002248,20
4932,269755,27
4943,278786,15
4910,277198,15
17089,1844688,27
4974,280803,20
4834,21987,26
29968,3117884,11
4804,187079,26
54,73,23
31331,1160081,26
6199,269952,24
38755,837696,19
19440,2095447,25
19660,1516417,28
39168,2467813,22
323,15183,29
29070,2993717,22
20836,2266853,23
33091,3341052,15
51,482,24
16140,1602072,6
9466,693959,25
23933,2575272,7
45252,1922235,11
3477,187116,24
4808,269026,10
40307,2463288,26
23780,2556985,17
25330,2702125,15
11870,1088139,23
6197,348055,22
4816,269806,18
14598,1478239,24
9223,677941,14
37622,3622522,22
42841,3816174,21
37360,3601041,8
25976,2766744,0
16159,1457226,0
25925,2760505,23
4947,272306,26
27326,2897269,24
17298,1849824,19
2752,99,28
45421,3842392,24
21596,1302472,11
2799,138426,19
4910,133726,8
35630,3507793,27
22059,2393827,21
31659,3231090,16
37366,3605332,19
5837,340921,20
30350,2265362,21
9497,720127,15
10281,838056,20
20896,1517227,17
15235,1576967,14
37330,1290099,19
4968,277232,24
25239,2687754,13
2802,142940,22
43259,2669703,20
35509,1073999,20
4848,272310,0
3477,187085,13
26446,2811055,1
36879,3567866,24
10588,890832,20
11421,1024124,4
32262,3273023,14
22421,2433781,5
15863,1676719,20
21361,2301605,25
4848,272290,21
4069,229550,22
27418,2905488,20
4569,257769,18
2738,20067,25
26417,1136106,24
33006,664614,11
40691,1035397,28
2481,123572,23
38718,2265380,5
28066,1892463,17
4802,269060,24
27859,2938200,20
4982,281149,23
26778,2848823,10
34130,3406097,26
15698,1651988,25
6202,269271,23
6695,49,29
4830,269785,10
39312,3702364,1
43824,3825929,12
26361,2327332,26
21054,2282560,21
24424,2327272,25
10123,810201,26
2693,136543,18
10802,928361,4
4819,269931,26
27782,2932985,25
33456,3365663,28
30326,3138853,25
2795,138425,23
14473,1456368,27
438,21539,23
2725,95,24
4819,269916,19
17756,1921051,23
4809,269027,18
2381,115568,7
9673,746381,12
13526,1330189,22
2894,138439,18
2727,138298,19
33041,3328976,22
40388,2532013,13
4834,187088,25
16134,1720514,17
40009,3752002,19
4806,269243,27
15280,1584838,19
56,373,14
33738,472375,16
33381,3362047,12
4848,272316,28
39180,3153712,11
22008,2386953,17
28,362,14
4914,277217,22
3477,187112,21
35138,2706103,15
2582,130162,24
18003,1948331,19
4961,279797,27
5329,303170,26
11079,818407,1
31693,2669613,21
40499,1590498,13
20587,1625741,26
15513,1601995,9
22624,2350747,19
1120,54915,24
4937,133731,20
27261,672512,11
2714,138071,25
11509,1037787,6
22,288,23
42570,2694456,19
41,471,29
15670,664524,23
2765,137595,22
4902,276591,22
32774,3319583,21
35996,2754017,7
14109,1410180,26
11649,1057691,22
23843,2564985,5
39811,3735904,18
2466,47684,26
2804,136793,17
25919,2759465,26
16572,1457243,18
20,33,6
3735,208763,23
250,11090,21
9021,643827,18
28719,3012101,26
25452,2715938,21
6204,281149,23
15212,1573156,28
12314,1147025,27
4808,114743,3
21485,2331220,21
1540,76042,15
19,269,21
26352,2800945,15
18190,1968422,22
